,time,year,month,day,hour,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature,lost
7007,20101823,2020,10,18,23,135.0,0.0,33.0,12.0,87.0,13.8,30.0,16.0,False
7008,20101900,2020,10,19,0,292.0,0.0,38.0,12.0,100.0,15.7,13.1,15.7,False
7009,20101901,2020,10,19,1,291.0,1.0,28.0,15.0,100.0,15.4,6.1,15.4,False
7010,20101902,2020,10,19,2,4.0,1.0,27.0,15.0,100.0,15.2,5.6,15.2,False
7011,20101903,2020,10,19,3,4.0,1.0,27.0,15.0,100.0,15.2,5.6,15.2,False
7012,20101904,2020,10,19,4,55.0,1.0,23.0,10.0,100.0,14.9,5.5,14.9,False
7013,20101905,2020,10,19,5,288.0,1.0,37.0,10.0,100.0,13.7,30.0,13.7,False
7014,20101906,2020,10,19,6,357.0,0.0,36.0,10.0,100.0,13.6,12.4,13.6,False
7015,20101907,2020,10,19,7,357.0,0.0,36.0,10.0,100.0,13.6,12.4,13.6,False
7016,20101908,2020,10,19,8,10.0,0.0,26.0,20.0,100.0,13.9,11.0,13.9,False
7017,20101909,2020,10,19,9,267.0,0.0,35.0,17.0,100.0,14.3,8.7,14.3,False
7018,20101910,2020,10,19,10,75.0,0.0,20.0,20.0,85.0,14.4,29.7,16.9,False
7019,20101911,2020,10,19,11,75.0,0.0,20.0,20.0,85.0,14.4,29.7,16.9,False
7020,20101912,2020,10,19,12,143.0,1.0,25.0,11.0,70.0,13.2,30.0,18.8,False
7021,20101913,2020,10,19,13,143.0,1.0,25.0,11.0,70.0,13.2,30.0,18.8,False
7022,20101914,2020,10,19,14,143.0,1.0,25.0,11.0,70.0,13.2,30.0,18.8,False
7023,20101915,2020,10,19,15,129.0,2.0,32.0,14.0,67.0,12.8,22.5,19.1,False
7024,20101916,2020,10,19,16,106.0,2.0,31.0,16.0,77.0,13.6,28.0,17.7,False
7025,20101917,2020,10,19,17,129.0,1.0,31.0,16.0,80.0,13.9,28.9,17.4,False
7026,20101918,2020,10,19,18,167.0,0.0,43.0,16.0,82.0,14.2,20.7,17.3,False
7027,20101919,2020,10,19,19,92.0,1.0,41.0,10.0,86.0,14.6,24.3,17.0,False
7028,20101920,2020,10,19,20,85.0,0.0,44.0,18.0,87.0,14.7,22.0,16.9,False
7029,20101921,2020,10,19,21,53.0,1.0,45.0,18.0,91.0,15.2,16.1,16.7,False
7030,20101922,2020,10,19,22,66.0,1.0,32.0,22.0,98.0,15.8,10.4,16.1,False
7031,20101923,2020,10,19,23,68.0,1.0,36.0,22.0,98.0,15.7,10.8,16.0,False
7032,20102000,2020,10,20,0,36.0,2.0,32.0,19.0,100.0,15.4,7.9,15.4,False
7033,20102001,2020,10,20,1,9.0,2.0,18.0,16.0,100.0,14.8,5.0,14.8,False
7034,20102002,2020,10,20,2,19.0,1.0,27.0,20.0,100.0,14.3,3.8,14.3,False
7035,20102003,2020,10,20,3,46.0,0.0,15.0,14.0,100.0,14.3,4.3,14.3,False
7036,20102004,2020,10,20,4,40.0,1.0,22.0,14.0,100.0,14.3,3.8,14.3,False
7037,20102005,2020,10,20,5,45.0,1.0,16.0,11.0,100.0,14.2,5.3,14.2,False
7038,20102006,2020,10,20,6,64.0,1.0,11.0,11.0,100.0,14.4,5.3,14.4,False
7039,20102007,2020,10,20,7,64.0,1.0,11.0,11.0,100.0,14.4,5.3,14.4,False
7040,20102008,2020,10,20,8,356.0,0.0,29.0,15.0,100.0,14.4,3.2,14.4,False
7041,20102009,2020,10,20,9,36.0,1.0,28.0,18.0,100.0,14.2,4.7,14.2,False
7042,20102010,2020,10,20,10,38.0,1.0,35.0,18.0,100.0,14.5,7.3,14.5,False
7043,20102011,2020,10,20,11,2.0,1.0,30.0,15.0,100.0,14.6,7.3,14.6,False
7044,20102012,2020,10,20,12,11.0,1.0,18.0,15.0,100.0,14.8,15.4,14.8,False
7045,20102013,2020,10,20,13,320.0,1.0,42.0,11.0,100.0,15.0,14.3,15.0,False
7046,20102014,2020,10,20,14,340.0,1.0,44.0,13.0,96.0,14.8,18.4,15.4,False
7047,20102015,2020,10,20,15,343.0,1.0,40.0,17.0,91.0,14.3,18.2,15.8,False
7048,20102016,2020,10,20,16,295.0,0.0,29.0,19.0,92.0,14.8,22.2,16.1,False
7049,20102017,2020,10,20,17,289.0,1.0,31.0,20.0,91.0,14.4,21.8,15.9,False
7050,20102018,2020,10,20,18,295.0,1.0,22.0,21.0,96.0,14.8,22.9,15.4,False
7051,20102019,2020,10,20,19,255.0,0.0,23.0,15.0,95.0,14.3,27.6,15.1,False
7052,20102020,2020,10,20,20,172.0,0.0,20.0,15.0,99.0,14.7,27.5,14.9,False
7053,20102021,2020,10,20,21,208.0,1.0,22.0,13.0,94.0,14.0,30.0,15.0,False
7054,20102022,2020,10,20,22,184.0,1.0,19.0,11.0,84.0,12.3,30.0,15.0,False
7055,20102023,2020,10,20,23,201.0,1.0,29.0,17.0,78.0,11.1,30.0,14.9,False
7056,20102100,2020,10,21,0,227.0,1.0,30.0,20.0,75.0,10.6,30.0,15.0,False
7057,20102101,2020,10,21,1,0.0,0.0,30.0,19.0,82.0,11.0,30.0,14.0,False
7058,20102102,2020,10,21,2,130.0,0.0,30.0,21.0,85.0,11.2,30.0,13.7,False
7059,20102103,2020,10,21,3,134.0,0.0,31.0,17.0,90.0,11.5,30.0,13.1,False
7060,20102104,2020,10,21,4,95.0,0.0,27.0,13.0,100.0,12.0,27.3,12.0,False
7061,20102105,2020,10,21,5,194.0,0.0,32.0,12.0,100.0,11.4,21.2,11.4,False
7062,20102106,2020,10,21,6,0.0,0.0,27.0,9.0,100.0,11.0,18.1,11.0,False
7063,20102107,2020,10,21,7,0.0,0.0,27.0,9.0,100.0,11.0,18.1,11.0,False
7064,20102108,2020,10,21,8,337.0,0.0,44.0,21.0,100.0,11.4,22.0,11.4,False
7065,20102109,2020,10,21,9,116.0,0.0,73.0,26.0,100.0,12.6,21.3,12.6,False
7066,20102110,2020,10,21,10,138.0,0.0,76.0,31.0,91.0,12.2,26.7,13.6,False
7067,20102111,2020,10,21,11,60.0,0.0,70.0,29.0,65.0,10.0,25.9,16.6,False
7068,20102112,2020,10,21,12,189.0,1.0,50.0,25.0,59.0,10.5,30.0,18.7,False
7069,20102113,2020,10,21,13,208.0,1.0,41.0,16.0,58.0,10.7,23.8,19.2,False
7070,20102114,2020,10,21,14,176.0,2.0,37.0,12.0,57.0,10.7,30.0,19.4,False
7071,20102115,2020,10,21,15,145.0,2.0,20.0,9.0,60.0,12.0,30.0,20.0,False
7072,20102116,2020,10,21,16,167.0,1.0,17.0,8.0,53.0,10.3,30.0,20.2,False
7073,20102117,2020,10,21,17,172.0,0.0,17.0,8.0,56.0,11.2,30.0,20.2,False
7074,20102118,2020,10,21,18,163.0,1.0,17.0,8.0,62.0,11.7,30.0,19.1,False
7075,20102119,2020,10,21,19,163.0,1.0,17.0,8.0,62.0,11.7,30.0,19.1,False
7076,20102120,2020,10,21,20,132.0,1.0,21.0,9.0,81.0,12.3,30.0,15.5,False
7077,20102121,2020,10,21,21,153.0,0.0,33.0,18.0,93.0,13.4,19.4,14.5,False
7078,20102122,2020,10,21,22,140.0,0.0,49.0,23.0,97.0,14.3,15.6,14.8,False
7079,20102123,2020,10,21,23,286.0,0.0,53.0,28.0,100.0,14.5,10.9,14.5,False
7080,20102200,2020,10,22,0,0.0,0.0,53.0,23.0,100.0,14.3,13.9,14.3,False
7081,20102201,2020,10,22,1,345.0,0.0,45.0,25.0,100.0,14.1,11.7,14.1,False
7082,20102202,2020,10,22,2,69.0,1.0,43.0,22.0,100.0,14.0,10.5,14.0,False
7083,20102203,2020,10,22,3,0.0,0.0,43.0,20.0,100.0,13.7,9.3,13.7,False
7084,20102204,2020,10,22,4,88.0,0.0,42.0,19.0,100.0,13.7,7.4,13.7,False
7085,20102205,2020,10,22,5,296.0,0.0,40.0,21.0,100.0,13.6,7.3,13.6,False
7086,20102206,2020,10,22,6,0.0,0.0,43.0,21.0,100.0,13.1,6.9,13.1,False
7087,20102207,2020,10,22,7,0.0,0.0,43.0,21.0,100.0,13.1,6.9,13.1,False
7088,20102208,2020,10,22,8,0.0,0.0,50.0,20.0,100.0,13.7,5.5,13.7,False
7089,20102209,2020,10,22,9,350.0,1.0,97.0,28.0,100.0,15.5,8.7,15.5,False
7090,20102210,2020,10,22,10,265.0,0.0,73.0,32.0,89.0,14.6,9.2,16.4,False
7091,20102211,2020,10,22,11,52.0,1.0,53.0,28.0,75.0,13.8,11.1,18.3,False
7092,20102212,2020,10,22,12,118.0,1.0,69.0,28.0,65.0,13.5,15.9,20.3,False
7093,20102213,2020,10,22,13,147.0,1.0,42.0,28.0,67.0,13.7,15.6,20.0,False
7094,20102214,2020,10,22,14,251.0,2.0,32.0,20.0,64.0,13.4,12.1,20.4,False
7095,20102215,2020,10,22,15,181.0,2.0,34.0,22.0,59.0,12.6,20.6,20.9,False
7096,20102216,2020,10,22,16,277.0,2.0,36.0,24.0,57.0,12.8,22.6,21.7,False
7097,20102217,2020,10,22,17,253.0,1.0,36.0,24.0,61.0,12.9,21.2,20.7,False
7098,20102218,2020,10,22,18,109.0,1.0,74.0,30.0,67.0,13.7,19.8,20.0,False
7099,20102219,2020,10,22,19,116.0,1.0,85.0,39.0,74.0,13.8,17.4,18.5,False
7100,20102220,2020,10,22,20,135.0,1.0,84.0,38.0,81.0,13.9,14.3,17.2,False
7101,20102221,2020,10,22,21,133.0,0.0,57.0,39.0,89.0,14.5,12.3,16.3,False
7102,20102222,2020,10,22,22,122.0,0.0,74.0,37.0,95.0,14.7,11.0,15.5,False
7103,20102223,2020,10,22,23,134.0,0.0,69.0,37.0,100.0,14.8,9.4,14.8,False
7104,20102300,2020,10,23,0,285.0,0.0,53.0,32.0,100.0,14.6,8.4,14.6,False
7105,20102301,2020,10,23,1,294.0,0.0,74.0,32.0,100.0,13.9,6.0,13.9,False
7106,20102302,2020,10,23,2,0.0,0.0,70.0,39.0,100.0,13.5,5.0,13.5,False
7107,20102303,2020,10,23,3,0.0,0.0,72.0,33.0,100.0,13.1,4.9,13.1,False
7108,20102304,2020,10,23,4,73.0,1.0,78.0,36.0,100.0,13.5,4.9,13.5,False
7109,20102305,2020,10,23,5,0.0,0.0,70.0,33.0,100.0,13.6,5.9,13.6,False
7110,20102306,2020,10,23,6,0.0,0.0,43.0,21.0,100.0,13.1,5.3,13.1,False
7111,20102307,2020,10,23,7,0.0,0.0,43.0,21.0,100.0,13.1,5.3,13.1,False
7112,20102308,2020,10,23,8,234.0,0.0,70.0,25.0,100.0,14.0,7.2,14.0,False
7113,20102309,2020,10,23,9,322.0,0.0,95.0,32.0,100.0,15.0,6.9,15.0,False
7114,20102310,2020,10,23,10,70.0,1.0,57.0,40.0,90.0,15.0,7.8,16.6,False
7115,20102311,2020,10,23,11,192.0,0.0,73.0,34.0,73.0,13.9,10.2,18.8,False
7116,20102312,2020,10,23,12,177.0,1.0,75.0,36.0,64.0,12.4,10.7,19.4,False
7117,20102313,2020,10,23,13,200.0,1.0,83.0,36.0,64.0,12.9,13.0,19.9,False
7118,20102314,2020,10,23,14,194.0,0.0,62.0,34.0,65.0,12.7,12.5,19.4,False
7119,20102315,2020,10,23,15,236.0,0.0,74.0,35.0,66.0,13.0,12.4,19.5,False
7120,20102316,2020,10,23,16,90.0,0.0,90.0,37.0,71.0,13.7,13.1,19.1,False
7121,20102317,2020,10,23,17,248.0,0.0,106.0,46.0,73.0,14.1,11.6,19.0,False
7122,20102318,2020,10,23,18,122.0,0.0,84.0,47.0,78.0,14.5,9.7,18.4,False
7123,20102319,2020,10,23,19,325.0,0.0,87.0,48.0,85.0,15.1,7.9,17.6,False
7124,20102320,2020,10,23,20,343.0,0.0,118.0,54.0,92.0,15.7,6.9,17.0,False
7125,20102321,2020,10,23,21,334.0,0.0,144.0,59.0,91.0,15.6,6.4,17.1,False
7126,20102322,2020,10,23,22,0.0,0.0,114.0,61.0,95.0,16.0,6.1,16.8,False
7127,20102323,2020,10,23,23,45.0,0.0,112.0,62.0,93.0,15.8,5.7,16.9,False
7128,20102400,2020,10,24,0,59.0,0.0,78.0,63.0,97.0,16.1,5.3,16.6,False
7129,20102401,2020,10,24,1,258.0,0.0,97.0,59.0,100.0,16.4,4.9,16.4,False
7130,20102402,2020,10,24,2,234.0,0.0,109.0,55.0,100.0,16.2,4.5,16.2,False
7131,20102403,2020,10,24,3,0.0,0.0,115.0,56.0,100.0,16.1,4.5,16.1,False
7132,20102404,2020,10,24,4,0.0,0.0,120.0,56.0,100.0,15.8,4.2,15.8,False
7133,20102405,2020,10,24,5,298.0,0.0,98.0,54.0,100.0,15.9,4.8,15.9,False
7134,20102406,2020,10,24,6,0.0,0.0,104.0,51.0,100.0,15.7,5.5,15.7,False
7135,20102407,2020,10,24,7,0.0,0.0,104.0,51.0,100.0,15.7,5.5,15.7,False
7136,20102408,2020,10,24,8,290.0,0.0,87.0,50.0,100.0,15.9,5.3,15.9,False
7137,20102409,2020,10,24,9,334.0,0.0,97.0,55.0,91.0,15.0,7.8,16.5,False
7138,20102410,2020,10,24,10,347.0,1.0,79.0,49.0,84.0,14.7,8.3,17.4,False
7139,20102411,2020,10,24,11,259.0,0.0,74.0,45.0,81.0,15.1,6.5,18.4,False
7140,20102412,2020,10,24,12,99.0,1.0,84.0,47.0,67.0,14.4,6.1,20.7,False
7141,20102413,2020,10,24,13,185.0,1.0,96.0,55.0,53.0,11.4,11.4,21.4,False
7142,20102414,2020,10,24,14,84.0,2.0,92.0,49.0,52.0,12.0,10.1,22.3,False
7143,20102415,2020,10,24,15,73.0,1.0,88.0,47.0,56.0,12.4,12.0,21.5,False
7144,20102416,2020,10,24,16,103.0,1.0,103.0,50.0,61.0,12.7,15.2,20.5,False
7145,20102417,2020,10,24,17,143.0,1.0,119.0,51.0,64.0,13.1,13.7,20.1,False
7146,20102418,2020,10,24,18,127.0,0.0,88.0,70.0,66.0,13.0,15.7,19.5,False
7147,20102419,2020,10,24,19,142.0,0.0,93.0,58.0,67.0,12.8,18.0,19.1,False
7148,20102420,2020,10,24,20,277.0,0.0,133.0,58.0,71.0,13.6,11.7,19.0,False
7149,20102421,2020,10,24,21,352.0,1.0,94.0,55.0,74.0,14.1,7.5,18.8,False
7150,20102422,2020,10,24,22,55.0,0.0,92.0,58.0,83.0,15.4,7.4,18.3,False
7151,20102423,2020,10,24,23,290.0,0.0,105.0,67.0,86.0,15.6,6.3,18.0,False
7152,20102500,2020,10,25,0,240.0,0.0,88.0,68.0,89.0,15.9,6.0,17.7,False
7153,20102501,2020,10,25,1,342.0,0.0,101.0,75.0,85.0,15.2,6.0,17.8,False
7154,20102502,2020,10,25,2,344.0,0.0,108.0,52.0,85.0,15.1,6.5,17.6,False
7155,20102503,2020,10,25,3,355.0,0.0,73.0,55.0,89.0,15.7,5.8,17.5,False
7156,20102504,2020,10,25,4,331.0,1.0,115.0,54.0,84.0,14.5,7.2,17.2,False
7157,20102505,2020,10,25,5,289.0,1.0,98.0,51.0,81.0,13.7,12.4,17.0,False
7158,20102506,2020,10,25,6,326.0,0.0,94.0,43.0,83.0,14.0,11.4,16.9,False
7159,20102507,2020,10,25,7,11.0,1.0,72.0,39.0,85.0,14.4,9.3,16.9,False
7160,20102508,2020,10,25,8,306.0,1.0,79.0,38.0,100.0,16.2,5.7,16.2,False
7161,20102509,2020,10,25,9,272.0,0.0,82.0,43.0,98.0,16.1,7.6,16.4,False
7162,20102510,2020,10,25,10,102.0,0.0,74.0,41.0,93.0,15.9,9.9,17.0,False
7163,20102511,2020,10,25,11,150.0,0.0,60.0,34.0,88.0,15.7,10.2,17.7,False
7164,20102512,2020,10,25,12,272.0,1.0,81.0,38.0,77.0,14.6,10.6,18.7,False
7165,20102513,2020,10,25,13,57.0,1.0,61.0,31.0,76.0,14.9,11.8,19.2,False
7166,20102514,2020,10,25,14,112.0,0.0,62.0,34.0,76.0,15.4,12.7,19.7,False
7167,20102515,2020,10,25,15,96.0,1.0,85.0,36.0,75.0,15.1,9.0,19.6,False
7168,20102516,2020,10,25,16,75.0,1.0,72.0,34.0,76.0,15.2,10.4,19.5,False
7169,20102517,2020,10,25,17,139.0,0.0,76.0,38.0,80.0,15.7,9.9,19.2,False
7170,20102518,2020,10,25,18,101.0,0.0,95.0,45.0,83.0,15.9,9.3,18.8,False
7171,20102519,2020,10,25,19,86.0,0.0,118.0,42.0,87.0,16.2,8.3,18.4,False
7172,20102520,2020,10,25,20,76.0,0.0,135.0,52.0,90.0,16.5,8.0,18.2,False
7173,20102521,2020,10,25,21,0.0,0.0,137.0,54.0,93.0,16.9,7.1,18.0,False
7174,20102522,2020,10,25,22,0.0,0.0,119.0,67.0,98.0,17.6,6.5,17.9,False
7175,20102523,2020,10,25,23,0.0,0.0,140.0,69.0,100.0,17.8,5.8,17.8,False
7176,20102600,2020,10,26,0,0.0,0.0,113.0,62.0,100.0,17.7,5.6,17.7,False
7177,20102601,2020,10,26,1,273.0,0.0,118.0,48.0,97.0,17.0,5.4,17.5,False
7178,20102602,2020,10,26,2,0.0,0.0,86.0,45.0,100.0,17.4,5.2,17.4,False
7179,20102603,2020,10,26,3,254.0,0.0,90.0,51.0,100.0,17.3,5.4,17.3,False
7180,20102604,2020,10,26,4,171.0,0.0,88.0,48.0,100.0,17.2,5.5,17.2,False
7181,20102605,2020,10,26,5,114.0,0.0,82.0,46.0,100.0,17.1,4.3,17.1,False
7182,20102606,2020,10,26,6,112.0,0.0,84.0,50.0,100.0,17.0,4.7,17.0,False
7183,20102607,2020,10,26,7,0.0,0.0,104.0,54.0,100.0,16.9,5.4,16.9,False
7184,20102608,2020,10,26,8,127.0,0.0,103.0,52.0,100.0,17.1,5.3,17.1,False
7185,20102609,2020,10,26,9,135.0,0.0,158.0,57.0,100.0,17.4,5.3,17.4,False
7186,20102610,2020,10,26,10,0.0,0.0,126.0,54.0,97.0,17.3,5.6,17.8,False
7187,20102611,2020,10,26,11,233.0,1.0,153.0,59.0,88.0,16.1,6.8,18.1,False
7188,20102612,2020,10,26,12,156.0,1.0,109.0,52.0,90.0,17.0,6.0,18.7,False
7189,20102613,2020,10,26,13,247.0,1.0,130.0,57.0,77.0,15.8,7.5,19.9,False
7190,20102614,2020,10,26,14,233.0,1.0,133.0,73.0,71.0,15.0,10.6,20.4,False
7191,20102615,2020,10,26,15,281.0,0.0,128.0,80.0,66.0,14.6,12.5,21.2,False
7192,20102616,2020,10,26,16,122.0,0.0,160.0,67.0,64.0,14.0,13.9,21.1,False
7193,20102617,2020,10,26,17,133.0,0.0,157.0,69.0,70.0,14.9,12.7,20.6,False
7194,20102618,2020,10,26,18,78.0,0.0,128.0,66.0,79.0,16.2,9.1,19.9,False
7195,20102619,2020,10,26,19,0.0,0.0,208.0,92.0,84.0,16.4,8.6,19.2,False
7196,20102620,2020,10,26,20,80.0,0.0,198.0,97.0,91.0,17.3,8.2,18.8,False
7197,20102621,2020,10,26,21,0.0,0.0,161.0,78.0,96.0,17.9,7.0,18.6,False
7198,20102622,2020,10,26,22,0.0,0.0,100.0,57.0,100.0,18.3,6.4,18.3,False
7199,20102623,2020,10,26,23,0.0,0.0,97.0,57.0,100.0,18.1,5.7,18.1,False
7200,20102700,2020,10,27,0,63.0,0.0,121.0,68.0,100.0,18.1,5.7,18.1,False
7201,20102701,2020,10,27,1,327.0,1.0,102.0,46.0,97.0,17.6,5.9,18.1,False
7202,20102702,2020,10,27,2,2.0,1.0,81.0,44.0,95.0,17.0,7.1,17.8,False
7203,20102703,2020,10,27,3,351.0,1.0,68.0,42.0,87.0,15.2,14.4,17.4,False
7204,20102704,2020,10,27,4,23.0,0.0,56.0,38.0,88.0,15.1,16.1,17.1,False
7205,20102705,2020,10,27,5,15.0,0.0,51.0,33.0,86.0,14.6,17.8,17.0,False
7206,20102706,2020,10,27,6,61.0,0.0,51.0,30.0,88.0,14.8,17.3,16.8,False
7207,20102707,2020,10,27,7,61.0,0.0,51.0,30.0,88.0,14.8,17.3,16.8,False
7208,20102708,2020,10,27,8,341.0,0.0,83.0,33.0,89.0,15.0,13.2,16.8,False
7209,20102709,2020,10,27,9,10.0,1.0,78.0,38.0,91.0,15.3,12.7,16.8,False
7210,20102710,2020,10,27,10,7.0,1.0,58.0,36.0,85.0,14.3,14.0,16.8,False
7211,20102711,2020,10,27,11,343.0,1.0,53.0,38.0,83.0,13.7,16.6,16.6,False
7212,20102712,2020,10,27,12,356.0,1.0,59.0,35.0,86.0,14.3,15.3,16.6,False
7213,20102713,2020,10,27,13,38.0,2.0,61.0,30.0,72.0,11.7,16.4,16.8,False
7214,20102714,2020,10,27,14,22.0,1.0,55.0,26.0,74.0,12.4,21.6,17.1,False
7215,20102715,2020,10,27,15,321.0,1.0,57.0,23.0,78.0,12.8,19.0,16.7,False
7216,20102716,2020,10,27,16,290.0,1.0,55.0,26.0,85.0,13.9,14.0,16.4,False
7217,20102717,2020,10,27,17,288.0,0.0,55.0,31.0,87.0,14.0,13.3,16.2,False
7218,20102718,2020,10,27,18,333.0,1.0,53.0,31.0,86.0,13.9,13.6,16.2,False
7219,20102719,2020,10,27,19,38.0,1.0,49.0,30.0,75.0,11.8,19.0,16.2,False
7220,20102720,2020,10,27,20,66.0,1.0,58.0,24.0,81.0,12.3,21.1,15.5,False
7221,20102721,2020,10,27,21,66.0,1.0,55.0,24.0,81.0,12.2,22.2,15.4,False
7222,20102722,2020,10,27,22,27.0,1.0,48.0,25.0,90.0,12.9,10.5,14.5,False
7223,20102723,2020,10,27,23,51.0,1.0,38.0,24.0,87.0,12.1,20.3,14.2,False
7224,20102800,2020,10,28,0,1.0,1.0,27.0,22.0,91.0,12.7,30.0,14.1,False
7225,20102801,2020,10,28,1,221.0,0.0,24.0,17.0,94.0,13.0,30.0,13.9,False
7226,20102802,2020,10,28,2,272.0,1.0,18.0,16.0,100.0,13.9,18.9,13.9,False
7227,20102803,2020,10,28,3,294.0,1.0,20.0,16.0,100.0,14.0,11.6,14.0,False
7228,20102804,2020,10,28,4,37.0,2.0,35.0,10.0,76.0,10.4,21.5,14.6,False
7229,20102805,2020,10,28,5,48.0,1.0,20.0,7.0,71.0,9.5,30.0,14.7,False
7230,20102806,2020,10,28,6,312.0,1.0,21.0,9.0,81.0,11.4,29.4,14.6,False
7231,20102807,2020,10,28,7,312.0,1.0,21.0,9.0,81.0,11.4,29.4,14.6,False
7232,20102808,2020,10,28,8,53.0,0.0,23.0,13.0,85.0,11.9,25.9,14.4,False
7233,20102809,2020,10,28,9,65.0,2.0,21.0,10.0,76.0,10.5,25.6,14.7,False
7234,20102810,2020,10,28,10,53.0,1.0,33.0,13.0,72.0,10.2,30.0,15.2,False
7235,20102811,2020,10,28,11,310.0,1.0,32.0,9.0,72.0,10.8,30.0,15.8,False
7236,20102812,2020,10,28,12,41.0,1.0,25.0,6.0,63.0,9.9,30.0,17.0,False
7237,20102813,2020,10,28,13,202.0,0.0,25.0,6.0,61.0,10.1,30.0,17.7,False
7238,20102814,2020,10,28,14,64.0,1.0,20.0,10.0,55.0,8.8,30.0,18.0,False
7239,20102815,2020,10,28,15,58.0,1.0,33.0,17.0,55.0,8.7,30.0,17.9,False
7240,20102816,2020,10,28,16,115.0,1.0,39.0,17.0,55.0,8.6,30.0,17.7,False
7241,20102817,2020,10,28,17,86.0,1.0,36.0,12.0,58.0,9.2,30.0,17.5,False
7242,20102818,2020,10,28,18,112.0,1.0,41.0,13.0,61.0,9.2,30.0,16.7,False
7243,20102819,2020,10,28,19,154.0,1.0,50.0,16.0,73.0,11.3,30.0,16.1,False
7244,20102820,2020,10,28,20,132.0,0.0,45.0,14.0,80.0,12.4,30.0,15.8,False
7245,20102821,2020,10,28,21,235.0,0.0,41.0,15.0,84.0,13.0,30.0,15.7,False
7246,20102822,2020,10,28,22,89.0,0.0,43.0,16.0,87.0,13.3,27.2,15.5,False
7247,20102823,2020,10,28,23,144.0,0.0,38.0,9.0,87.0,13.2,26.0,15.4,False
7248,20102900,2020,10,29,0,219.0,0.0,38.0,14.0,89.0,13.5,24.9,15.3,False
7249,20102901,2020,10,29,1,174.0,0.0,34.0,11.0,89.0,13.2,25.2,15.0,False
7250,20102902,2020,10,29,2,223.0,1.0,43.0,17.0,90.0,13.2,22.9,14.8,False
7251,20102903,2020,10,29,3,191.0,0.0,38.0,19.0,93.0,13.4,19.5,14.5,False
7252,20102904,2020,10,29,4,177.0,0.0,33.0,21.0,94.0,13.4,18.9,14.4,False
7253,20102905,2020,10,29,5,142.0,0.0,37.0,13.0,95.0,13.5,19.0,14.3,False
7254,20102906,2020,10,29,6,151.0,1.0,34.0,21.0,100.0,14.1,16.5,14.1,False
7255,20102907,2020,10,29,7,151.0,1.0,34.0,21.0,100.0,14.1,16.5,14.1,False
7256,20102908,2020,10,29,8,97.0,0.0,49.0,32.0,100.0,13.5,10.0,13.5,False
7257,20102909,2020,10,29,9,183.0,0.0,105.0,37.0,96.0,14.7,11.0,15.3,False
7258,20102910,2020,10,29,10,213.0,1.0,78.0,31.0,84.0,13.9,7.8,16.6,False
7259,20102911,2020,10,29,11,268.0,1.0,58.0,32.0,71.0,13.1,9.1,18.5,False
7260,20102912,2020,10,29,12,152.0,1.0,52.0,28.0,60.0,11.6,12.6,19.6,False
7261,20102913,2020,10,29,13,83.0,1.0,54.0,36.0,60.0,12.6,14.0,20.6,False
7262,20102914,2020,10,29,14,156.0,1.0,58.0,39.0,56.0,11.2,14.3,20.3,False
7263,20102915,2020,10,29,15,179.0,1.0,68.0,44.0,59.0,11.8,15.6,20.1,False
7264,20102916,2020,10,29,16,71.0,1.0,58.0,31.0,59.0,11.7,19.8,19.9,False
7265,20102917,2020,10,29,17,132.0,2.0,59.0,29.0,63.0,12.0,21.8,19.2,False
7266,20102918,2020,10,29,18,136.0,1.0,54.0,40.0,73.0,13.2,19.6,18.1,False
7267,20102919,2020,10,29,19,107.0,1.0,42.0,34.0,79.0,13.2,19.0,16.9,False
7268,20102920,2020,10,29,20,89.0,1.0,36.0,29.0,84.0,13.2,19.1,15.9,False
7269,20102921,2020,10,29,21,94.0,0.0,32.0,25.0,87.0,13.3,17.6,15.5,False
7270,20102922,2020,10,29,22,249.0,1.0,37.0,23.0,92.0,13.8,16.4,15.1,False
7271,20102923,2020,10,29,23,271.0,0.0,39.0,23.0,97.0,14.5,12.2,15.0,False
7272,20103000,2020,10,30,0,0.0,0.0,40.0,21.0,95.0,14.4,13.4,15.2,False
7273,20103001,2020,10,30,1,117.0,0.0,38.0,27.0,94.0,14.2,14.0,15.2,False
7274,20103002,2020,10,30,2,165.0,1.0,39.0,27.0,95.0,14.5,13.5,15.3,False
7275,20103003,2020,10,30,3,0.0,0.0,40.0,20.0,97.0,14.5,13.1,15.0,False
7276,20103004,2020,10,30,4,142.0,0.0,36.0,20.0,96.0,14.4,13.4,15.0,False
7277,20103005,2020,10,30,5,306.0,0.0,37.0,20.0,100.0,15.1,11.9,15.1,False
7278,20103006,2020,10,30,6,0.0,0.0,37.0,25.0,95.0,14.2,12.0,15.0,False
7279,20103007,2020,10,30,7,130.0,0.0,34.0,21.0,97.0,14.4,11.9,14.9,False
7280,20103008,2020,10,30,8,123.0,0.0,43.0,22.0,99.0,14.9,11.3,15.1,False
7281,20103009,2020,10,30,9,131.0,0.0,52.0,26.0,97.0,15.0,11.3,15.5,False
7282,20103010,2020,10,30,10,168.0,0.0,94.0,27.0,92.0,14.6,11.2,15.9,False
7283,20103011,2020,10,30,11,94.0,1.0,73.0,34.0,85.0,14.0,10.2,16.5,False
7284,20103012,2020,10,30,12,182.0,0.0,67.0,31.0,83.0,14.1,10.3,17.0,False
7285,20103013,2020,10,30,13,333.0,1.0,55.0,34.0,81.0,14.1,10.3,17.4,False
